0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:20:41 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:20:41 +0800] "GET /monkeyLife/jsp/menubar.jsp HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:20:41 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:21:03 +0800] "GET /monkeyLife/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:21:57 +0800] "GET /monkeyLife/ HTTP/1.1" 200 2585
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:21:57 +0800] "GET /monkeyLife/css/main.css HTTP/1.1" 200 1407
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:21:57 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:21:57 +0800] "GET /monkeyLife/jsp/menubar.jsp HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:21:57 +0800] "GET /monkeyLife/image/dock/backgroundImage.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:21:57 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:22:00 +0800] "GET /monkeyLife/image/dock/background_001.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:22:13 +0800] "GET /monkeyLife/image/dock/English.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:22:13 +0800] "GET /monkeyLife/image/dock/Japanese.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:22:13 +0800] "GET /monkeyLife/image/dock/Life.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:22:13 +0800] "GET /monkeyLife/image/dock/Feeling.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:22:13 +0800] "GET /monkeyLife/image/dock/Memory.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:22:13 +0800] "GET /monkeyLife/image/dock/monkey.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:22:13 +0800] "GET /monkeyLife/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:22:13 +0800] "GET /monkeyLife/image/dock/Contacts.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:24:30 +0800] "GET /monkeyLife/ HTTP/1.1" 200 2585
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:24:30 +0800] "GET /monkeyLife/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:24:30 +0800] "GET /monkeyLife/js/fisheye-iutil.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:24:30 +0800] "GET /monkeyLife/js/jquery.jqDock.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:24:30 +0800] "GET /monkeyLife/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:24:30 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:24:30 +0800] "GET /monkeyLife/jsp/menubar.jsp HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:24:30 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:24:41 +0800] "GET /monkeyLife/image/dock/background_001.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:10 +0800] "GET /monkeyLife/ HTTP/1.1" 200 2574
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:10 +0800] "GET /monkeyLife/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:10 +0800] "GET /monkeyLife/jsp/menubar.jsp HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:10 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:10 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:10 +0800] "GET /monkeyLife/image/dock/monkey.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:10 +0800] "GET /monkeyLife/image/dock/English.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:10 +0800] "GET /monkeyLife/image/dock/Life.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:10 +0800] "GET /monkeyLife/image/dock/Japanese.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:10 +0800] "GET /monkeyLife/image/dock/Contacts.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:10 +0800] "GET /monkeyLife/image/dock/Feeling.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:10 +0800] "GET /monkeyLife/image/dock/Memory.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:13 +0800] "GET /monkeyLife/ HTTP/1.1" 200 2574
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:13 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:13 +0800] "GET /monkeyLife/jsp/menubar.jsp HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:13 +0800] "GET /monkeyLife/image/dock/backgroundImage.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:13 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:30 +0800] "GET /monkeyLife/ HTTP/1.1" 200 2574
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:30 +0800] "GET /monkeyLife/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:30 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:30 +0800] "GET /monkeyLife/jsp/menubar.jsp HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:30 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:41 +0800] "GET /monkeyLife/ HTTP/1.1" 200 2574
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:41 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:41 +0800] "GET /monkeyLife/jsp/menubar.jsp HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:41 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:51 +0800] "GET /monkeyLife/ HTTP/1.1" 200 2545
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:51 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:51 +0800] "GET /monkeyLife/jsp/menubar.jsp HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [11/Jul/2017:17:25:51 +0800] "GET /monkeyLife/jsp/topbar.jsp HTTP/1.1" 200 260
